ID-EVENTO;TITULO;PRECIO;GRATUITO;LARGA-DURACION;DIAS-SEMANA;DIAS-EXCLUIDOS;FECHA;FECHA-FIN;HORA;DESCRIPCION;CONTENT-URL;TITULO-ACTIVIDAD;URL-ACTIVIDAD;URL-INSTALACION;NOMBRE-INSTALACION;COORDENADA-X;COORDENADA-Y;LATITUD;LONGITUD;DISTRITO;TIPO;AUDIENCIA;
10780849;"Tanatorium";"";"1";"0";"";"";"2018-10-27 00:00:00.0";"2018-10-27 23:59:00.0";"20:30";"Mezclar el humor y la ternura con la muerte, no es tarea fácil, sobre todo si vestimos el escenario desde la sencillez, desbrozándolo de ruido, continuando en la búsqueda de lo elemental para llenar la sala del teatro con el arte de la palabra dicha.Tanatorium es una invitación a recorrer los vericuetos de la muerte desde la carcajada escandalosa y la sucesión de disparatados dislates que no cejan en provocar una risa nerviosa en el público; nerviosa, pues tarde o temprano la compan?era de baile que cada vida guarda, aparecera? para darle te?rmino, pues la sola muerte siempre espera. Tanatorium es un especta?culo unipersonal tremendamente alocado sobre la vida, la muerte y el silencio.   Para más información del evento";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=8e991b9f9a0f5610VgnVCM1000001d4a900aRCRD";"Tanatorium";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=e9a91b9f9a0f5610VgnVCM1000001d4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=0ecb1e79ee71c010VgnVCM1000000b205a0aRCRD";"Centro Sociocultural Tetuán";"440628";"4478947";"40.45907130615822";"-3.700271645324868";"TETUAN";"/contenido/actividades/1ciudad21distritos";"";
10783977;"Tango y otras hierbas";"";"1";"0";"";"";"2018-09-30 00:00:00.0";"2018-09-30 23:59:00.0";"18:00";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=91658fdfcdbf5610VgnVCM1000001d4a900aRCRD";"Tango y otras hierbas";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=19c48fdfcdbf5610VgnVCM1000001d4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=35e53d0b5e71c010VgnVCM1000000b205a0aRCRD";"Centro Cultural Casa de Vacas (Retiro).";"441967";"4474495";"40.41906024374356";"-3.6840615387926956";"RETIRO";"/contenido/actividades/Musica";"";
10757094;"Tarde de ceremonias: Experiencias de la fuerza y bienestar.";"";"1";"0";"";"";"2018-12-14 00:00:00.0";"2018-12-14 23:59:00.0";"19:00";"José Ignacio Martínez ofrece un taller sobre la meditación y las ceremonias compartidas.";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=0b72439b510f4610VgnVCM1000001d4a900aRCRD";"Taller de meditación y ceremonias compartidas";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=bce1439b510f4610VgnVCM1000001d4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=6c4dbc2658739410VgnVCM2000000c205a0aRCRD";"Biblioteca Pública Municipal Mario Vargas Llosa (Centro)";"440645";"4475347";"40.426642215368176";"-3.699722994908341";"CENTRO";"/contenido/actividades/CursosTalleres";"";
10195368;"Tardes creativas: Mascaras de Halloween";"";"1";"0";"";"";"2018-10-19 00:00:00.0";"2018-10-19 23:59:00.0";"17:00";"Llega el mes de octubre, y no nos podemos quedar con esta cara. Por eso te proponemos hacer máscaras catrinas para ir preparándonos para la noche más terrorífica del año. ¡Ven y conviértete en la/el  más elegante espíritu de México!.       Fecha y hora de  celebración:  viernes 19 de octubre de 17 a 20:30 horas.   Inscripción:  hasta cubrir plazas   Plazas:  15";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=30799f028a688510VgnVCM2000001f4a900aRCRD";"Actividades en el centro juvenil 'Tetuán Punto Joven'. Octubre 2018";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=51b6a4ec61dec310VgnVCM1000000b205a0aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=2f9e41aee5a2a110VgnVCM1000000b205a0aRCRD";"Centro Juvenil Tetuán Punto Joven";"440651";"4477630";"40.447199849232135";"-3.6998771920981004";"TETUAN";"";"/usuario/Jovenes";
10662763;"Teatro en inglés para jóvenes";"";"1";"1";"V";"";"2018-05-18 00:00:00.0";"2019-03-15 23:59:00.0";"17:30";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=d2d3418738342610VgnVCM1000001d4a900aRCRD";"Teatro en inglés para jóvenes";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=f0b3418738342610VgnVCM1000001d4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=ec750a2153ef9210VgnVCM2000000c205a0aRCRD";"Biblioteca Pública Municipal Ángel González (Latina)";"434954";"4472113";"40.397074625115906";"-3.7664885474841556";"LATINA";"/contenido/actividades/CursosTalleres";"";
10787032;"Teatro. El viajero";"";"1";"0";"";"";"2018-10-16 00:00:00.0";"2018-10-16 23:59:00.0";"19:00";"Dirección: Ginés Sánchez.  Una performance sobre Antonio Machado donde el tiempo canta, danza y sueña como una dulce melodía.  Una compañía de teatro se dispone a realizar un espectáculo sobre la figura del poeta, pero el bloqueo artístico en el que se encuentra su director está suscitando diversos problemas en el proceso de ensayos.  En la soledad del escenario, releyendo sus anotaciones, el director será sorprendido por Leonor. Con Ella, iniciará un juego teatral donde la copla, el flamenco, el tango y la danza, introducirán al espectador en un viaje poético.  Entrada libre hasta completar aforo. Reserva de entradas en  www.giglon.com .";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=2cbb69e168516610VgnVCM1000001d4a900aRCRD";"Actividades en el Centro Cultural Sanchinarro";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=53d162af42103610VgnVCM2000001f4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=12eb70618510f210VgnVCM1000000b205a0aRCRD";"Centro Cultural Sanchinarro (Hortaleza)";"444469";"4482391";"40.49035310157377";"-3.655261744717257";"HORTALEZA";"/contenido/actividades/TeatroPerformance";"";
10776290;"Tejidos: Muestra de Arte Híbrido Digital";"";"0";"1";"L,M,X,J,V";"";"2018-09-20 00:00:00.0";"2018-11-04 23:59:00.0";"00:00";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=21e3d63283dc5610VgnVCM2000001f4a900aRCRD";"Tejidos: Muestra de Arte Híbrido Digital";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=c03ed63283dc5610VgnVCM2000001f4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=697c598d1351c010VgnVCM1000000b205a0aRCRD";"Biblioteca Pública Municipal La Elipa (Ciudad Lineal)";"444705";"4474959";"40.42342659084215";"-3.651841641389484";"CIUDAD LINEAL";"/contenido/actividades/Exposiciones";"";
10766750;"Tell me a story con Mert Clavero";"";"1";"0";"";"";"2018-12-20 00:00:00.0";"2018-12-20 23:59:00.0";"18:00";"La propuesta consiste en la lectura del libro en inglés ? Valle, Ana and the giraffe Tana? con la ayuda de marionetas de papel.  Después de la comprensión del texto cada participante sacará de distintas cajas palabras para formar nuestro propio cuento que inventaremos, aunque el cuento será sencillo seguro que surgen palabras nuevas que aprenderemos. Terminaremos la sesión ilustrando nuestra historia.  De 7 a 9 años.  Necesaria invitación previa, consultar en la biblioteca.";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=9aea3885d8485610VgnVCM1000001d4a900aRCRD";"Cuentos infantiles en la Biblioteca Pública Municipal Canillejas";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=b60bc2fdff4b1510VgnVCM2000000c205a0aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=eb9e995a8bf5d010VgnVCM2000000c205a0aRCRD";"Biblioteca Pública Municipal Canillejas (San Blas-Canillejas)";"448119";"4477485";"40.44640229188281";"-3.6117933204271098";"SAN BLAS-CANILLEJAS";"/contenido/actividades/CuentacuentosTiteresMarionetas";"/usuario/Niños,/usuario/Familias";
10766736;"Tell me a story con Mert Clavero (cuentos en inglés)";"";"1";"0";"";"";"2018-10-24 00:00:00.0";"2018-10-24 23:59:00.0";"18:00";"La propuesta consiste en la lectura del libro en inglés ? Valle, Ana and the giraffe Tana? con la ayuda de marionetas de papel.  Después de la comprensión del texto cada participante sacará de distintas cajas palabras para formar nuestro propio cuento que inventaremos, aunque el cuento será sencillo seguro que surgen palabras nuevas que aprenderemos. Terminaremos la sesión ilustrando nuestra historia.  De 7 a 9 años.   Necesaria invitación previa, consultar en la biblioteca.";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=f2d1698c66085610VgnVCM2000001f4a900aRCRD";"Cuentos infantiles en la Biblioteca Pública Municipal Mario Vargas Llosa";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=04790a16ba7c3510VgnVCM1000001d4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=6c4dbc2658739410VgnVCM2000000c205a0aRCRD";"Biblioteca Pública Municipal Mario Vargas Llosa (Centro)";"440645";"4475347";"40.426642215368176";"-3.699722994908341";"CENTRO";"/contenido/actividades/CuentacuentosTiteresMarionetas";"/usuario/Niños,/usuario/Familias";
10766741;"Tell me a story con Mert Clavero (cuentos en inglés)";"";"1";"0";"";"";"2018-11-16 00:00:00.0";"2018-11-16 23:59:00.0";"18:00";"La propuesta consiste en la lectura del libro en inglés ? Valle, Ana and the giraffe Tana? con la ayuda de marionetas de papel.  Después de la comprensión del texto cada participante sacará de distintas cajas palabras para formar nuestro propio cuento que inventaremos, aunque el cuento será sencillo seguro que surgen palabras nuevas que aprenderemos. Terminaremos la sesión ilustrando nuestra historia.  De 7 a 9 años.  Necesaria invitación previa, consultar en la biblioteca.";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=72383885d8485610VgnVCM1000001d4a900aRCRD";"Cuentos infantiles en la Biblioteca Pública Municipal Pío Baroja";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=d816ca75832f1510VgnVCM2000000c205a0aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=17f879262ef5d010VgnVCM1000000b205a0aRCRD";"Biblioteca Pública Municipal Pío Baroja (Arganzuela)";"439967";"4472399";"40.40003652682007";"-3.7074488154950584";"ARGANZUELA";"/contenido/actividades/CuentacuentosTiteresMarionetas";"/usuario/Niños,/usuario/Familias";
10787870;"Tengo derecho";"";"1";"0";"";"";"2018-10-20 00:00:00.0";"2018-10-20 23:59:00.0";"18:00";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=a77faadd15a16610VgnVCM2000001f4a900aRCRD";"Tengo derecho";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=45deaadd15a16610VgnVCM2000001f4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=068e598d1351c010VgnVCM1000000b205a0aRCRD";"Centro Cultural Buenavista (Salamanca)";"443092";"4475923";"40.43200210571468";"-3.6709293330780204";"SALAMANCA";"/contenido/actividades/TeatroPerformance";"/usuario/Niños";
10779066;"Tertulias de autoconocimiento. Déjame ver tu cara y te diré quién eres";"";"1";"0";"";"";"2018-11-20 00:00:00.0";"2018-11-20 23:59:00.0";"19:00";"En estas Tertulias de Autoconocimiento, Alberto Peña Chavarino ?psicólogo clínico, economista y consultor? nos introducirá en 3 metodologías fascinantes de la psicología de la personalidad: la Biología instintiva, la Morfopsicología y el Eneagrama. En la segunda tertulia hablaremos de cómo nuestra cara es literalmente el espejo del alma. El rostro es la única parte del cuerpo cuyas terminaciones nerviosas están conectadas directamente con el cerebro. Descubriremos que existen personas Mentales, Emocionales y Viscerales por sus rasgos faciales.  Sala polivalente.  Entrada libre hasta completar aforo.";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=f05de9d33a6e5610VgnVCM1000001d4a900aRCRD";"Conferencias en las bibliotecas";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=2b7be916d9a54610VgnVCM1000001d4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=e791bed05ceed310VgnVCM1000000b205a0aRCRD";"Biblioteca Pública Municipal Eugenio Trías. Casa de Fieras de El Retiro";"442345";"4474221";"40.4166091081099";"-3.6795930368034804";"RETIRO";"/contenido/actividades/ConferenciasColoquios";"";
10779074;"Tertulias de autoconocimiento: Instintos, descubre el animal que llevas dentro";"";"1";"0";"";"";"2018-10-09 00:00:00.0";"2018-10-09 23:59:00.0";"19:00";"En estas Tertulias de Autoconocimiento, Alberto Peña Chavarino ?psicólogo clínico, economista y consultor? nos introducirá en 3 metodologías fascinantes de la psicología de la personalidad: la Biología instintiva, la Morfopsicología y el Eneagrama. En la primera tertulia hablaremos de cómo influyen los instintos y la biología humana en nuestra personalidad. Veremos que existen 3 tipos de instintos y cada uno de nosotros tiene un instinto dominante (social, conservación y sexual-transmisor).  Sala polivalente.   Entrada libre hasta completar aforo.";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=7fdee9d33a6e5610VgnVCM1000001d4a900aRCRD";"Conferencias en las bibliotecas";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=2b7be916d9a54610VgnVCM1000001d4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=e791bed05ceed310VgnVCM1000000b205a0aRCRD";"Biblioteca Pública Municipal Eugenio Trías. Casa de Fieras de El Retiro";"442345";"4474221";"40.4166091081099";"-3.6795930368034804";"RETIRO";"/contenido/actividades/ConferenciasColoquios";"";
10779068;"Tertulias de autoconocimiento: Las 9 formas de ver la realidad del Eneagrama";"";"1";"0";"";"";"2018-12-11 00:00:00.0";"2018-12-11 23:59:00.0";"19:00";"En esta tercera tertulia hablaremos de las últimas investigaciones que ha realizado Alberto en su Tesis Universitaria sobre las 9 estructuras cognitivas de cada uno de los 9 tipos de personalidad. Vendrán 9 personas bien identificadas de cada 'enea-tipo' para hablarnos de su forma de ser, de pensar y de relacionarse.  Sala polivalente.  Entrada libre hasta completar aforo.";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=941ee9d33a6e5610VgnVCM1000001d4a900aRCRD";"Conferencias en las bibliotecas";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=2b7be916d9a54610VgnVCM1000001d4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=e791bed05ceed310VgnVCM1000000b205a0aRCRD";"Biblioteca Pública Municipal Eugenio Trías. Casa de Fieras de El Retiro";"442345";"4474221";"40.4166091081099";"-3.6795930368034804";"RETIRO";"/contenido/actividades/ConferenciasColoquios";"";
10787312;"Tesis doctoral de Rafael Altamira y Crevea";"";"1";"0";"";"";"2018-10-09 00:00:00.0";"2018-10-09 23:59:00.0";"19:00";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=0c11c78a2c516610VgnVCM2000001f4a900aRCRD";"Tesis doctoral de Rafael Altamira y Crevea";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=3d4dc78a2c516610VgnVCM2000001f4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=bcc7cbf06c81c010VgnVCM1000000b205a0aRCRD";"Centro Cultural Rafael Altamira, antes Palacete Quinta del Berro (Salamanca)";"443760";"4474815";"40.42206601994432";"-3.662968075865235";"SALAMANCA";"/contenido/actividades/RecitalesPresentacionesActosLiterarios";"/usuario/Jovenes";
10780815;"The Pinker Tones en Rolf & Flor en Vicálvaro";"";"1";"0";"";"";"2018-10-27 00:00:00.0";"2018-10-27 23:59:00.0";"12:00";"El grupo barcelonés de pop electrónico The Pinker Tones nunca imaginó que su idea de hacer canciones enfocadas al público infantil le llevaría a publicar no uno sino cuatro disco-libros. Fieles al espíritu pop de la banda, las melodías son, en su mayoría, radiantes y vitalistas.   La serie de los 4 disco-libros 'Rolf &amp; Florf' surgió de la necesidad de hallar buena música para escuchar con sus hijos. Canciones bien acabadas, bien producidas e inteligentes. Canciones hechas como si fueran para adultos pero pensadas para niños. El mimo que ponen en la elaboración de las letras también lo trasladan a la música. Cada entrega de 'Rolf &amp; Flor' es un caleidoscopio de estilos. 'Estos discos son un reflejo de nuestra carrera. Nuestros discos siempre han sido muy extraños y eclécticos. Pero, sobre todo, queremos enseñar que hay muchas maneras de contar historias'    Para más información del evento";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=12975fdabbce5610VgnVCM1000001d4a900aRCRD";"The Pinker Tones en Rolf & Flor";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=7e975fdabbce5610VgnVCM1000001d4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=57b63d0b5e71c010VgnVCM1000000b205a0aRCRD";"Centro Cultural el Madroño (Vicálvaro)";"448357";"4472920";"40.405292721436055";"-3.6086161200017157";"VICALVARO";"/contenido/actividades/1ciudad21distritos";"/usuario/Niños,/usuario/Familias";
10788989;"Toda la vida dedicada al arte";"";"1";"1";"L,M,X,J,V,S,D";"";"2018-09-25 00:00:00.0";"2018-10-18 23:59:00.0";"00:00";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=1b55d09c10026610VgnVCM2000001f4a900aRCRD";"Toda la vida dedicada al arte";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=a714d09c10026610VgnVCM2000001f4a900aRCRD";"";"";"";"";"";"";"";"/contenido/actividades/Exposiciones";"";
10780745;"Tomas de Perrate";"";"1";"0";"";"";"2018-11-11 00:00:00.0";"2018-11-11 23:59:00.0";"19:00";"Pegaíto a la margen izquierda del río Guadalquivir, entre Sevilla y Cádiz, existe un pequeño territorio donde se fraguó el arte flamenco. Y han sido una serie de clanes familiares gitanos, los responsables de la transmisión oral de este arte. Hablamos de los Cagancho, los Pelaos, los Vargas, los Fernández?o los Perrates. Gracias a estas dinastías gitanas, las formas primitivas del flamenco han llegado hasta nuestros días.La familia Perrate, asentada desde antiguo entre Utrera y Lebrija, ha perpetuado el legado de sus patriarcas, el Perrate y su hermana la Perrata, a través de sus descendientes contemporáneos: Juan el Lebrijano, Pedro Peña y Tomás de Perrate. Partiendo de un profundo conocimiento de los cantes antiguos, Tomás de Perrate comparte los estilos tradicionales con importantes innovaciones en la estética flamenca. Desde las soleares recreadas por su padre, hasta las seguiriyas para voz, guitarra y batería que podemos considerar una primicia mundial.   Para más información del evento";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=dab55fdabbce5610VgnVCM1000001d4a900aRCRD";"Tomas de Perrate";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=65c55fdabbce5610VgnVCM1000001d4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=6089ba61e681c010VgnVCM1000000b205a0aRCRD";"Auditorio y sala de exposiciones Paco de Lucía (Latina)";"435330";"4470783";"40.38513183038149";"-3.761911556533903";"LATINA";"/contenido/actividades/Musica/Flamenco";"";
10656314;"Torneo deportivo - Bádminton";"";"1";"0";"";"";"2018-10-14 00:00:00.0";"2018-10-14 23:59:00.0";"18:00";"Competiremos a este deporte por equipos y si salís ganadores, podréis llevaros dos pares de entradas para visitar el Zoo. Ven y veremos vuestra destreza practicando esta modalidad deportiva.    Fecha y hora de celebración:  domingo 14 de octubre 18:00 horas.   Periodo de inscripción:  sin inscripción previa   Plazas:  ?8 equipos (16 plazas)   Premio 4 Entradas Zoo para el equipo ganador";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=73b2fcee48f12610VgnVCM1000001d4a900aRCRD";"Actividades en el centro juvenil 'El Aleph' (Villa de Vallecas). Octubre 2018";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=600b3ae1c928d310VgnVCM1000000b205a0aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=84869475d381c010VgnVCM1000000b205a0aRCRD";"Centro Juvenil El Aleph (Villa de Vallecas)";"448609";"4470397";"40.38257934400676";"-3.6054546139177392";"VILLA DE VALLECAS";"";"/usuario/Jovenes";
10787967;"Totum Revolutum";"";"1";"0";"";"";"2018-10-26 00:00:00.0";"2018-10-26 23:59:00.0";"19:00";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=ffc7aadd15a16610VgnVCM2000001f4a900aRCRD";"Totum Revolutum";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=fac5aadd15a16610VgnVCM2000001f4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=bcc7cbf06c81c010VgnVCM1000000b205a0aRCRD";"Centro Cultural Rafael Altamira, antes Palacete Quinta del Berro (Salamanca)";"443760";"4474815";"40.42206601994432";"-3.662968075865235";"SALAMANCA";"/contenido/actividades/RecitalesPresentacionesActosLiterarios";"";
10730535;"Transutopías. Movilidad. Movimiento. Movilización";"";"1";"1";"L,M,X,J,V,S,D";"";"2018-06-28 00:00:00.0";"2018-09-30 23:59:00.0";"00:00";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=ebbd9bf74e8f3610VgnVCM1000001d4a900aRCRD";"Transutopías. Movilidad. Movimiento. Movilización";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=b76c9bf74e8f3610VgnVCM1000001d4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=5ff519cd7bcee210VgnVCM1000000b205a0aRCRD";"CentroCentro";"441277";"4474496";"40.419011767401095";"-3.692206111679657";"RETIRO";"/contenido/actividades/ProgramacionDestacadaAgendaCultura";"";
10766402;"Treasure Island con The Gardeners (cuentos en inglés)";"";"1";"0";"";"";"2018-10-19 00:00:00.0";"2018-10-19 23:59:00.0";"18:00";"Treasure Island, es un espectáculo cómico interactivo en inglés en donde los verdaderos protagonistas es la audiencia, basado en la famosa novela de Robert Stevenson.  Con un lenguaje de fácil comprensión, sin necesidad de un nivel alto del idioma, cada show se adapta a medida y se apoya en la gestualidad del actor.   Los clásicos de la literatura serán la base de las historias. Una manera divertida, diferente y fácil de aprender inglés, practicando vocabulario a la vez que se disfruta de un espectáculo cómico.  A partir de 4 años.";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=4885c8482ff75610VgnVCM2000001f4a900aRCRD";"Cuentos infantiles en la Biblioteca Pública Municipal Ana María Matute";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=311078e688c71510VgnVCM2000000c205a0aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=628e3d0b5e71c010VgnVCM1000000b205a0aRCRD";"Biblioteca Pública Municipal Ana María Matute (Carabanchel)";"438836";"4472137";"40.3975850662447";"-3.7207386328562357";"CARABANCHEL";"/contenido/actividades/CuentacuentosTiteresMarionetas";"/usuario/Niños,/usuario/Familias";
